 央视-卫视 ,#genre#
AL: Dielli TV,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/25742
AL: Drita TV HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1626
AL: EB  Prison Break Season FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35051
AL: EB Breaking Bad FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35052
AL: EB Collection Rambo FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35055
AL: EB Collection Rocky FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35054
AL: EB Fc Latta FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35056
AL: EB Festive 1 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34502
AL: EB Festive 2 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34503
AL: EB Festive 3 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34504
AL: EB Festive 4 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34505
AL: EB Festive 5 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34506
AL: EB Festive 6 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34507
AL: EB Festive 7 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34508
AL: EB Festive 8 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34509
AL: EB Festive Sofra 2021 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34511
AL: EB Kids Animuar 1 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35096
AL: EB Kids Animuar 2 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35097
AL: EB Kids Animuar 3 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35098
AL: EB Kids Animuar 4 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35099
AL: EB Kids Baby Bus FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35105
AL: EB Kids Cocomelon FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35106
AL: EB Kids Dave and Ava FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35100
AL: EB Kids Diana Show FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35104
AL: EB Kids Masha and the Bear FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35103
AL: EB Kids Odd Bods FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35108
AL: EB Kids Pink Fong FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35107
AL: EB Kids Super Simple Songs FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35102
AL: EB Kids Vlada&Niki FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35101
AL: EB Kryetari i mire me shok shum FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35059
AL: EB La casa de papel FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35050
AL: EB Narcos FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35053
AL: EB Netflix CInema 2 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35047
AL: EB Netflix CInema 3 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35048
AL: EB Netflix CInema 4 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35049
AL: EB Netflix CInema FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35046
AL: EB O Sa Mire FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35062
AL: EB O Sa Mire Kids FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35094
AL: EB Oda e Stupcave FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35065
AL: EB Popullore ᴴᴰ ♫,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34510
AL: EB Premiere 1 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35042
AL: EB Premiere 2 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35043
AL: EB Premiere 3 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35044
AL: EB Premiere 4 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35045
AL: EB Premiere Select 1 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35024
AL: EB Premiere Select 10 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35033
AL: EB Premiere Select 11 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35034
AL: EB Premiere Select 12 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35035
AL: EB Premiere Select 13 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35036
AL: EB Premiere Select 14 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35037
AL: EB Premiere Select 15 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35038
AL: EB Premiere Select 16 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35039
AL: EB Premiere Select 17 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35040
AL: EB Premiere Select 18 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35041
AL: EB Premiere Select 2 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35025
AL: EB Premiere Select 3 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35026
AL: EB Premiere Select 4 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35027
AL: EB Premiere Select 5 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35028
AL: EB Premiere Select 6 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35029
AL: EB Premiere Select 7 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35030
AL: EB Premiere Select 8 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35031
AL: EB Premiere Select 9 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35032
AL: EB PËRALLA HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35095
AL: EB Qifteli ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34512
AL: EB Qka ka Shpija FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35060
AL: EB SHPK Nazi FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35064
AL: EB Schengen Visa FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35061
AL: EB Serial Fara e Flliqt FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35063
AL: EB Serial Hetuesia FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35057
AL: EB Serial IStar FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35093
AL: EB Sha je be tu folen FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35058
AL: EB Stupcat Egjeli 1 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35066
AL: EB Stupcat Egjeli 2 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35067
AL: EB Stupcat Egjeli 3 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35068
AL: EB Tom and Jerry HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35109
AL: Elrodi TV,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14270
AL: Episode TV,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/13454
AL: Euro Film 1 HD AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/16497
AL: Explorer History HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/122
AL: Explorer Natyre HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/121
AL: Explorer Shkence HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/120
AL: Falcon Cinema Adventure FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35075
AL: Falcon Cinema Aktion FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35076
AL: Falcon Cinema Comedy FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35077
AL: Falcon Cinema Drama FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35078
AL: Falcon Cinema Gold 2 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35085
AL: Falcon Cinema Gold FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35084
AL: Falcon Cinema Horror 24 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35079
AL: Falcon Cinema Horror FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35080
AL: Falcon Cinema Romance FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35082
AL: Falcon Cinema Sci-Fi FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35083
AL: Falcon Cinema Thriller FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35081
AL: Falcon Premium 1 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35069
AL: Falcon Premium 2 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35070
AL: Falcon Premium 3 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35071
AL: Falcon Premium 4 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35072
AL: Falcon Premium 5 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35073
AL: Falcon Premium 6 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35074
AL: Family HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/144
AL: Film Aksion FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34780
AL: Film Aksion HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/153
AL: Film Autor HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/152
AL: Film Drame HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/151
AL: Film Dy FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/147
AL: Film Gold ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34276
AL: Film Hits FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34781
AL: Film Hits HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/149
AL: Film Komedi HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/148
AL: Film Stinet HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/146
AL: Film Thriller HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/145
AL: First Channel ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21
AL: First Channel• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/7349
AL: HS Ashkali Tv HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35086
AL: HS HOXHË DR. ZEKERIJA BAJRAMI,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34228
AL: HS HOXHË IRFAN SALIHU,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34227
AL: HS HOXHË MAZLLAM MAZLLAMI,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34212
AL: HS HOXHË SADULLAH BAJRAMI,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34213
AL: HS Tallava TV ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/28241
AL: ISTOGU CHANNEL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/2093
AL: Igman TV Islam HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/6342
AL: Its My Home 3 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35278
AL: Junior TV,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1460
AL: KKosova™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/23359
AL: KLAN ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/2094
AL: KS Filma24 Aksion HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21653
AL: KS Filma24 Animacion HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21663
AL: KS Filma24 Aziatika HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21665
AL: KS Filma24 Biografi AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17936
AL: KS Filma24 Drame HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21654
AL: KS Filma24 Family HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21650
AL: KS Filma24 Hindi HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21664
AL: KS Filma24 Horror HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21660
AL: KS Filma24 Krim HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21657
AL: KS Filma24 Mister HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21659
AL: KS Filma24 Oscars HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21652
AL: KS Filma24 Premiere HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21651
AL: KS Filma24 Romance HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21656
AL: KS Filma24 SCI-Fi  HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21661
AL: KS Filma24 Triller HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21658
AL: KS Filma24 Western HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/21662
AL: KTV ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1237
AL: KTV™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/11
AL: Kanal D Drama • sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/25958
AL: Kanal D™ Drama ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/6950
AL: Kanal10• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/15013
AL: Kanal10™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/53
AL: Kino Action HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1063
AL: Kino Premiere 1 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1060
AL: Kino Premiere 2 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1061
AL: Kino Premiere 3 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1062
AL: Klan  Makedonia ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/2036
AL: Klan + ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22
AL: Klan Kosova• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/27144
AL: Klan Plus ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14262
AL: Klan kosova™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1240
AL: Klan• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1239
AL: L-Star  Superman & Lois  HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/26939
AL: L-Star  The Flash HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/23353
AL: L-Star Dasma ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/27720
AL: L-Star El Chapo ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/28161
AL: L-Star Fara e Flliqt FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22871
AL: L-Star Film Shqip  HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22962
AL: L-Star Halo HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22940
AL: L-Star Hetuesia FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22872
AL: L-Star Kids ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/27034
AL: L-Star Kryetari UHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/25784
AL: L-Star La Casa de Papel  HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/26940
AL: L-Star Masha & Bear  HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22943
AL: L-Star Mixha Bibe & Martin FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22864
AL: L-Star NETFLIX 1  ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/28141
AL: L-Star NETFLIX 2 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/28142
AL: L-Star NETFLIX 3  ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/28143
AL: L-Star Peacemaker HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22941
AL: L-Star Popcorn 1 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/28150
AL: L-Star Popcorn 2 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/28152
AL: L-Star Popullore  ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/30158
AL: L-Star Popullore FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22863
AL: L-Star Qumili 2022 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/22935
AL: LionTv Humor HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/7529
AL: LionTv Ilahi Gold FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/7534
AL: LionTv Music FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/7532
AL: LionTv Parlamenti FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/8031
AL: LionTv Shqip  HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/16444
AL: Living FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35
AL: MAX FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/150
AL: MAX Premier 1 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14815
AL: MAX Premier 2 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14816
AL: MAX Premier 3 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14817
AL: MAX Premier 4 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14818
AL: MAXcine HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14820
AL: MAXelite HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14822
AL: MAXenergi HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14824
AL: MAXone HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14819
AL: MAXred HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14821
AL: MAXstar HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14823
AL: MRT 2 • sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/50
AL: MTV KOSOVA HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1801
AL: Masha dhe Ariu HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/1794
AL: Mekka Live HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/192
AL: Netflix Aksion AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17913
AL: Netflix Arnold Schwarzenegger AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17926
AL: Netflix Aventure AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17917
AL: Netflix Bud Spencer & Terence Hill AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17928
AL: Netflix Dwayne Johnson AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17925
AL: Netflix Epik AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17920
AL: Netflix Fantazi AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17914
AL: Netflix Femije AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17919
AL: Netflix Horror AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17916
AL: Netflix Jackie Chan AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17923
AL: Netflix Komedi AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17915
AL: Netflix Relaks FHD AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17921
AL: Netflix Romance AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17918
AL: Netflix Spider-Man AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17922
AL: Netflix Sylvester Stallone AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17927
AL: Netflix Van Damme AL,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17924
AL: News 24 FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/46
AL: OneP. Aksion +1 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34338
AL: OneP. Aksion HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34337
AL: OneP. Best Of HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34335
AL: OneP. Classic HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34340
AL: OneP. Collection HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34336
AL: OneP. Elvis Naci Ligjerata HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34214
AL: OneP. Extra HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34332
AL: OneP. Family HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34341
AL: OneP. Filma Shqip HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34343
AL: OneP. Histori Motivuese Islame 1 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34215
AL: OneP. Histori Motivuese Islame 2 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34216
AL: OneP. Horror HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34342
AL: OneP. Hoxhe Ahmed Kalaja HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34209
AL: OneP. Hoxhe Fatmir Latifaj HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34210
AL: OneP. Komedi HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34339
AL: OneP. Netflix HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34334
AL: OneP. Premium HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34333
AL: OneP. Prime 1 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34328
AL: OneP. Prime 2 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34329
AL: OneP. Prime 3 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34330
AL: OneP. Prime 4 HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34331
AL: Ora News FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/38
AL: PRO 1 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/35298
AL: Peace TV FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/34211
AL: Peace TV HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/190
AL: Podujeva TV HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/17955
AL: Popullore HD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/115
AL: RTK 1• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/16529
AL: RTK 1™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/3
AL: RTK 2• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/15009
AL: RTK 2™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/4
AL: RTK 3• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/15010
AL: RTK 3™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/5
AL: RTK 4 • sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/15011
AL: RTK 4™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/6
AL: RTK SAT  ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/2
AL: RTSH 2 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/76
AL: RTSH 3 ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/75
AL: RTSH Film FHD,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/139
AL: RTSH Music ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/102
AL: RTSH SAT • sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/74
AL: RTSH Shqip ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/141
AL: RTSH plus ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/14325
AL: RTV 21 MK™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/78
AL: RTV 21 Mix™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/89
AL: RTV 21 NewsBiz™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/123
AL: RTV 21 Plus• sᴅ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/77
AL: RTV 21 Popullore™ ᴴᴰ,http://stream.ks88.eu:8080/diniser792/bGLAg2JnJwMV/103
